cpu encode:Lena64.bmp
color conversion,DCT,zig_quantize,huffman,total
9.29832e-05,0.00223207,5.29289e-05,9.48906e-05,0.00247288

cpu decode:Lena64.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
9.53674e-07,0.000132084,2.09808e-05,0.00243902,0.000141859,0.0027349

gpu preprocess:Lena64.bmp
,total
cpu,0.00110698
gpu,0.00110432

gpu encode:Lena64.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,1.40667e-05,3.50475e-05,1.38283e-05,5.96046e-06,0.000499964,0.000103951,0.000672817
gpu,1.2448e-05,3.7536e-05,1.7568e-05,1.0144e-05,0.00056736,3.072e-05,0.000675776

gpu decode:Lena64.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,1.78814e-05,5.6982e-05,7.15256e-06,5.00679e-06,4.05312e-06,1.5974e-05,0.00010705
gpu,1.8208e-05,6.0992e-05,1.0336e-05,2.7296e-05,1.1936e-05,1.6128e-05,0.000144896

cpu encode:Lena128.bmp
color conversion,DCT,zig_quantize,huffman,total
0.000319004,0.00889897,0.000152826,0.00020504,0.00957584

cpu decode:Lena128.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.000397921,4.50611e-05,0.00977612,0.000202179,0.0104213

gpu preprocess:Lena128.bmp
,total
cpu,0.00197101
gpu,0.00196653

gpu encode:Lena128.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,4.29153e-05,3.8147e-05,1.28746e-05,1.19209e-05,0.000790119,0.000147104,0.00104308
gpu,4.4256e-05,5.664e-05,4.8416e-05,2.1984e-05,0.000883616,4.2016e-05,0.00109693

gpu decode:Lena128.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000167847,0.000386953,1.50204e-05,1.19209e-05,7.86781e-06,6.10352e-05,0.000650644
gpu,0.000167008,0.000400864,2.384e-05,8.6144e-05,3.3088e-05,6.2848e-05,0.000773792

cpu encode:Lena256.bmp
color conversion,DCT,zig_quantize,huffman,total
0.00131702,0.0214009,0.00027895,0.000316143,0.023313

cpu decode:Lena256.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.000412941,8.10623e-05,0.016947,0.00070405,0.0181451

gpu preprocess:Lena256.bmp
,total
cpu,0.00323296
gpu,0.00323779

gpu encode:Lena256.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,6.58035e-05,3.91006e-05,1.19209e-05,1.09673e-05,0.0010581,0.00029707,0.00148296
gpu,8.7648e-05,0.000124416,0.00019072,6.7744e-05,0.0013031,4.4e-05,0.00181763

gpu decode:Lena256.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000216961,0.00120091,1.50204e-05,1.21593e-05,7.15256e-06,0.000204086,0.00165629
gpu,0.000213664,0.00125894,6.6368e-05,0.000315392,0.000100928,0.000206272,0.00216157

cpu encode:Lena512.bmp
color conversion,DCT,zig_quantize,huffman,total
0.00526619,0.0687931,0.00109696,0.00108099,0.0762372

cpu decode:Lena512.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.00134397,0.000323057,0.0682001,0.00284314,0.0727103

gpu preprocess:Lena512.bmp
,total
cpu,0.00841403
gpu,0.00841322

gpu encode:Lena512.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.000170946,4.31538e-05,7.15256e-06,5.96046e-06,0.00180006,0.000931025,0.0029583
gpu,0.000282048,0.000374816,0.000713248,0.000236992,0.00267222,4.9248e-05,0.00432858

gpu decode:Lena512.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000210047,0.00215006,1.00136e-05,6.91414e-06,4.05312e-06,0.000432968,0.00281405
gpu,0.000212992,0.00244586,0.000215904,0.00121501,0.000368992,0.000433568,0.00489232

cpu encode:Lena768.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0116401,0.139632,0.00231791,0.00234818,0.155938

cpu decode:Lena768.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.00257802,0.000810146,0.15131,0.00638223,0.161081

gpu preprocess:Lena768.bmp
,total
cpu,0.00841904
gpu,0.00857062

gpu encode:Lena768.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.000265837,3.19481e-05,1.12057e-05,1.69277e-05,0.00335312,0.00392485,0.00760388
gpu,0.000437696,0.000782432,0.00159891,0.000523808,0.00505786,0.000815232,0.00921594

gpu decode:Lena768.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000250816,0.00383186,2.00272e-05,5.96046e-06,5.00679e-06,0.000846148,0.00495982
gpu,0.000255168,0.0040153,0.000476224,0.00271738,0.000811776,0.000854656,0.0091305

cpu encode:Lena1024.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0164461,0.245147,0.004143,0.00397682,0.269713

cpu decode:Lena1024.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.00458598,0.00143909,0.265789,0.011224,0.283038

gpu preprocess:Lena1024.bmp
,total
cpu,0.0155072
gpu,0.0160068

gpu encode:Lena1024.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.000481844,2.69413e-05,6.91414e-06,1.40667e-05,0.00542688,0.00320816,0.00916481
gpu,0.000653504,0.00137165,0.00282006,0.000921984,0.00822979,6.016e-05,0.0140572

gpu decode:Lena1024.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000260115,0.00645304,2.09808e-05,6.91414e-06,7.15256e-06,0.00144815,0.00819635
gpu,0.00026416,0.0066752,0.000829792,0.00482691,0.0014465,0.00279894,0.0168415

cpu encode:Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0381761,0.97728,0.0165062,0.0150599,1.04702

cpu decode:Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0149169,0.00570893,1.08979,0.0451162,1.15553

gpu preprocess:Lena2056.bmp
,total
cpu,0.0445468
gpu,0.0472279

gpu encode:Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00214386,4.00543e-05,7.89165e-05,1.28746e-05,0.0137482,0.0066359,0.0226598
gpu,0.00229869,0.00546762,7.8432e-05,0.00125101,0.0203084,6.9152e-05,0.0294733

gpu decode:Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00082612,0.017513,4.00543e-05,2.19345e-05,4.05312e-06,0.00505304,0.0234582
gpu,0.000953888,0.017667,0.00114762,2.2208e-05,0.00511574,0.00505466,0.0299611

cpu encode:sample_shore.bmp
color conversion,DCT,zig_quantize,huffman,total
0.037714,0.969684,0.0168698,0.0185399,1.04281

cpu decode:sample_shore.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0228078,0.00565886,1.06312,0.045989,1.13757

gpu preprocess:sample_shore.bmp
,total
cpu,0.048702
gpu,0.0512959

gpu encode:sample_shore.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00286388,7.9155e-05,0.000152111,3.00407e-05,0.0139639,0.006428,0.0235171
gpu,0.00300691,0.0054433,1.344e-06,0.00125718,0.0192152,8.4384e-05,0.0290083

gpu decode:sample_shore.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000862122,0.0175331,4.41074e-05,2.81334e-05,8.10623e-06,0.00500298,0.0234785
gpu,0.000996192,0.0176837,0.00114429,1.408e-06,0.00519165,0.0050057,0.030023

cpu encode:sample_shore_1536.bmp
color conversion,DCT,zig_quantize,huffman,total
0.024627,0.544394,0.00939107,0.00916004,0.587572

cpu decode:sample_shore_1536.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
9.53674e-07,0.0143661,0.00476789,0.597377,0.026212,0.642724

gpu preprocess:sample_shore_1536.bmp
,total
cpu,0.030679
gpu,0.0321176

gpu encode:sample_shore_1536.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00119805,4.91142e-05,5.96046e-06,1.5974e-05,0.0110879,0.00667906,0.0190361
gpu,0.0013063,0.00307414,0.00632669,0.00206176,0.017651,0.000109184,0.0305291

gpu decode:sample_shore_1536.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000580072,0.0151041,2.40803e-05,5.96046e-06,1.3113e-05,0.00305104,0.0187783
gpu,0.000654688,0.0152671,0.00183178,0.0109275,0.00325139,0.0030545,0.0349869

cpu encode:sample_2048x1024.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0204339,0.488035,0.00853705,0.00798106,0.524987

