gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00229216,0.0121031,8.01086e-05,0.00478697,0.038624,0.0010159,0.0589023
gpu,0.00243389,0.0129382,8.144e-05,0.00478794,0.039546,7.904e-05,0.0598666

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00100899,0.0364618,0.00434685,4.31538e-05,0.0115068,0.00498796,0.0583556
gpu,0.00111702,0.0366124,0.00435846,5.4272e-05,0.0118475,0.00499059,0.0589802

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0644901,1.47483,0.0341849,0.039196,1.61271

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.03953,0.0207109,1.91087,0.114099,2.08521

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0931752
gpu,0.0958575

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00217605,0.0120749,0.000115156,0.00478292,0.038305,0.000793934,0.058248
gpu,0.00231347,0.0129121,0.000120256,0.00478464,0.0390227,6.8032e-05,0.0592212

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00098896,0.0348389,0.00426197,4.1008e-05,0.0114701,0.00596309,0.057564
gpu,0.00110198,0.0349884,0.00426403,4.2112e-05,0.0117691,0.0059657,0.0581313

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0645769,1.47672,0.0344911,0.0388322,1.61462

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0399852,0.0207391,1.90658,0.114358,2.08166

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0927761
gpu,0.0953887

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00215816,0.012444,9.10759e-05,0.00478697,0.0382118,9.91821e-05,0.0577912
gpu,0.00230333,0.0134589,9.2704e-05,0.00478941,0.0382155,7.8496e-05,0.0589383

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000997782,0.0348399,0.00427389,1.88351e-05,0.011565,0.00630188,0.0579972
gpu,0.00111302,0.034992,0.004276,1.9776e-05,0.0117889,0.00630499,0.0584947

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.071573,1.4762,0.03427,0.038974,1.62101

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0462089,0.0203922,1.9127,0.11459,2.09389

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.095154
gpu,0.0978411

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00223994,0.0122302,0.000119209,0.00476694,0.039398,0.000104904,0.0588591
gpu,0.00238214,0.0122325,0.00012096,0.00476822,0.0394007,8.4672e-05,0.0589892

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00099802,0.03527,0.00429606,3.98159e-05,0.0115221,0.00571299,0.0578389
gpu,0.0011121,0.0354203,0.00430704,4.0128e-05,0.0117707,0.00570419,0.0583544

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0642881,1.471,0.0342629,0.0389769,1.60852

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
1.19209e-06,0.050149,0.020493,1.91004,0.114604,2.09529

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.094346
gpu,0.0970329

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00219703,0.0129881,9.5129e-05,0.00536489,0.041383,9.20296e-05,0.0621202
gpu,0.00233206,0.0129911,9.6544e-05,0.00537434,0.0413852,7.1456e-05,0.0622507

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000975847,0.0347891,0.00466108,1.88351e-05,0.0120621,0.0068059,0.0593128
gpu,0.00109251,0.0349411,0.00466307,1.936e-05,0.0121013,0.00680822,0.0596256

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.065279,1.47935,0.0339289,0.038944,1.6175

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0400851,0.0208969,1.91269,0.114833,2.08851

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.096086
gpu,0.0988122

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00231004,0.012043,8.91685e-05,0.00472498,0.0390749,0.000102997,0.0583451
gpu,0.00245334,0.0120442,8.928e-05,0.00472595,0.0390774,8.304e-05,0.0584733

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000967979,0.0353341,0.00422406,4.1008e-05,0.0114708,0.00580096,0.0578389
gpu,0.00108544,0.0354865,0.00422451,4.1504e-05,0.0118146,0.00660045,0.059253

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.064748,1.47634,0.0339561,0.0393038,1.61434

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0397379,0.020494,1.91269,0.11443,2.08735

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0954661
gpu,0.0981202

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00215721,0.013109,0.000115156,0.00527096,0.0412591,0.000104904,0.0620162
gpu,0.0023033,0.0131111,0.000115296,0.0052745,0.0412586,8.4992e-05,0.0621477

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00100708,0.0354931,0.00463104,4.19617e-05,0.011975,0.00568891,0.0588372
gpu,0.00112,0.0356422,0.00463222,4.3392e-05,0.0120114,0.00569155,0.0591408

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0640891,1.47952,0.034904,0.039114,1.61763

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
9.53674e-07,0.0455148,0.020431,1.9171,0.115287,2.09833

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.103264
gpu,0.105967

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00256705,0.0138371,7.89165e-05,0.00514889,0.039674,0.000102997,0.061409
gpu,0.00270061,0.0138876,7.9776e-05,0.00515011,0.0396759,8.32e-05,0.0615772

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000997066,0.0365949,0.00575185,3.60012e-05,0.0130799,0.00500298,0.0614626
gpu,0.00111098,0.0367424,0.00579059,3.4624e-05,0.0131298,0.00500598,0.0618143

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.065033,1.48027,0.034061,0.038965,1.61833

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
9.53674e-07,0.048012,0.020416,1.91052,0.11478,2.09373

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0943749
gpu,0.0971021

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00215006,0.0129778,0.000118971,0.00513911,0.0400701,0.000102997,0.060559
gpu,0.00229536,0.0134431,0.00012016,0.0051401,0.0400737,9.04e-05,0.0611628

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00102496,0.0348001,0.00462484,4.1008e-05,0.01208,0.00570393,0.0582747
gpu,0.00124918,0.0349485,0.00462499,4.1792e-05,0.0121181,0.00570509,0.0586877

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0638452,1.4765,0.0343258,0.0389962,1.61367

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0396218,0.0208831,1.90752,0.113996,2.08202

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0938179
gpu,0.0965429

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00219107,0.0128069,6.91414e-05,0.00517917,0.0407951,0.000166893,0.0612082
gpu,0.00232586,0.0128094,8.08e-05,0.00567232,0.0408497,0.000102752,0.0618409

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000984907,0.034833,0.00463319,2.00272e-05,0.0118952,0.00624514,0.0586114
gpu,0.00110416,0.0349829,0.00463504,1.9904e-05,0.0119228,0.00624816,0.058913

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.065315,1.47382,0.035001,0.0388958,1.61303

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0522699,0.0203819,1.91732,0.115016,2.10499

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.093601
gpu,0.0963284

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00215793,0.013149,8.91685e-05,0.00513196,0.040499,9.60827e-05,0.0611231
gpu,0.00230307,0.0131519,9.0496e-05,0.00513325,0.0405024,7.5936e-05,0.0612571

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00100517,0.0348098,0.00462794,4.1008e-05,0.012167,0.00556803,0.058219
gpu,0.00112314,0.0349605,0.00462979,4.1824e-05,0.0122274,0.00557085,0.0585534

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0670731,1.47876,0.033958,0.039079,1.61887

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0396931,0.0205178,1.91265,0.11485,2.08771

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0967228
gpu,0.0994155

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00227213,0.012625,8.89301e-05,0.00500298,0.0393479,0.000105143,0.059442
gpu,0.00241632,0.0133756,9.12e-05,0.00500566,0.0393506,8.48e-05,0.0603243

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00100398,0.0351779,0.00447202,3.00407e-05,0.0118721,0.0055449,0.0581009
gpu,0.00108416,0.0353308,0.00447427,3.056e-05,0.0120556,0.00554787,0.0585232

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.070075,1.48212,0.0343118,0.0395558,1.62606

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
9.53674e-07,0.047281,0.0214791,1.91582,0.114689,2.09927

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0952258
gpu,0.0979291

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00218201,0.012265,9.29832e-05,0.0047791,0.0393231,9.08375e-05,0.058733
gpu,0.00232294,0.0125432,9.408e-05,0.00478189,0.0393266,7.6512e-05,0.0591452

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.0010159,0.034759,0.0043571,1.97887e-05,0.0115609,0.0058341,0.0575469
gpu,0.0011313,0.0349099,0.00435891,1.9424e-05,0.0117858,0.00583661,0.058042

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0653968,1.47962,0.0345089,0.0390251,1.61855

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0397449,0.0207322,1.91574,0.115475,2.09169

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.094784
gpu,0.0974947

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00213313,0.0189409,9.20296e-05,0.00616598,0.0447469,0.000102997,0.0721819
gpu,0.00227664,0.0189957,9.36e-05,0.00616835,0.0447499,8.3232e-05,0.0723674

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00103688,0.0356231,0.00659895,2.19345e-05,0.0195012,0.00500989,0.0677919
gpu,0.00114816,0.0368333,0.00737235,2.16e-05,0.0195043,0.00501181,0.0698915

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0652969,1.47862,0.0345511,0.0397429,1.61821

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0531402,0.0205119,1.91384,0.114677,2.10217

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.093735
gpu,0.096434

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00218201,0.0126619,0.000114202,0.00509882,0.040735,8.89301e-05,0.0608809
gpu,0.00232659,0.0126637,0.000115264,0.00510099,0.0407378,7.8272e-05,0.0610227

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000996828,0.0351951,0.00458288,3.09944e-05,0.0118389,0.0058651,0.0585098
gpu,0.00111139,0.0353358,0.00458381,3.1712e-05,0.0126195,0.00586861,0.0595508

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.064538,1.48286,0.0339861,0.0402641,1.62165

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
9.53674e-07,0.047287,0.0217502,1.91665,0.115249,2.10094

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0994661
gpu,0.102187

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00215507,0.012238,7.98702e-05,0.00479913,0.038913,0.000141859,0.058327
gpu,0.00229686,0.0130612,8.0224e-05,0.00480026,0.038967,7.8432e-05,0.059284

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00100589,0.035538,0.00430393,3.31402e-05,0.0115309,0.0055151,0.0579269
gpu,0.0011185,0.0356775,0.0045792,3.424e-05,0.0124447,0.00551645,0.0593706

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0660329,1.48992,0.035244,0.0397441,1.63094

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0401499,0.0206201,1.93032,0.115666,2.10676

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.108075
gpu,0.111742

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00216007,0.0272231,0.000103951,0.00808501,0.057754,0.000241995,0.0955682
gpu,0.00230509,0.0272259,0.000106432,0.00808618,0.0578954,8.9216e-05,0.0957082

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00125289,0.0354991,0.00750995,4.1008e-05,0.0393021,0.00499606,0.0886011
gpu,0.0013888,0.0356463,0.00751187,4.2144e-05,0.0396258,0.00499814,0.0892131

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0683942,1.46939,0.0342519,0.0388198,1.61085

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
9.53674e-07,0.0492289,0.0204492,1.93763,0.114954,2.12227

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0966351
gpu,0.0993486

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00223088,0.0131261,8.98838e-05,0.00518394,0.039885,0.000102997,0.0606189
gpu,0.00236931,0.01361,9.1968e-05,0.00518643,0.0398872,8.3424e-05,0.0612284

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00112891,0.0362201,0.00467801,3.00407e-05,0.0121551,0.00559115,0.0598032
gpu,0.00156454,0.0363742,0.00468054,3.0464e-05,0.0121995,0.00549114,0.0603404

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0650549,1.47574,0.0343812,0.0391009,1.61427

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0398781,0.0204661,1.91455,0.113658,2.08855

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0985701
gpu,0.101291

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00260305,0.0130351,9.10759e-05,0.00517201,0.0396109,8.70228e-05,0.0605991
gpu,0.00297082,0.0135549,9.2448e-05,0.0052256,0.0396145,6.6432e-05,0.0615247

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000968933,0.0356939,0.00513196,2.09808e-05,0.0121191,0.00578904,0.0597239
gpu,0.0010848,0.0358316,0.00516989,2.1344e-05,0.012158,0.00579264,0.0600583

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0643089,1.47628,0.034101,0.0387318,1.61342

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0396991,0.0204339,1.90744,0.114719,2.08229

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0961442
gpu,0.0988411

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00223112,0.0119278,9.01222e-05,0.00463915,0.0379062,8.70228e-05,0.0568814
gpu,0.00237354,0.0128376,9.2e-05,0.00464045,0.0379096,7.648e-05,0.0579296

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00103879,0.0357111,0.00412202,2.98023e-05,0.0113881,0.00560904,0.0578988
gpu,0.00112774,0.0358594,0.00485952,3.088e-05,0.0117504,0.00561066,0.0592386

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0708861,1.50039,0.035094,0.0401249,1.6465

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0485301,0.020396,1.91249,0.114543,2.09596

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0965588
gpu,0.0992528

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00221515,0.01298,0.000102997,0.00520587,0.0400419,0.000616074,0.061162
gpu,0.00235805,0.0129833,0.000103904,0.00525926,0.0405636,8.176e-05,0.0613499

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00101519,0.0357881,0.00467491,2.98023e-05,0.0118032,0.00511098,0.0584221
gpu,0.00112525,0.03594,0.00503117,3.0624e-05,0.0118048,0.00511411,0.0590459

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.0651689,1.48106,0.0343239,0.038945,1.61949

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0394881,0.020798,1.91229,0.114645,2.08722

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.095052
gpu,0.0977755

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00217295,0.011925,7.82013e-05,0.00466204,0.038878,9.01222e-05,0.0578063
gpu,0.00231882,0.0122684,7.9008e-05,0.00466454,0.0388798,7.7504e-05,0.0582881

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000990152,0.0346689,0.00410295,4.1008e-05,0.0113649,0.00527406,0.056442
gpu,0.00107987,0.0348001,0.00410365,4.1408e-05,0.0123122,0.00527699,0.0576142

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.065099,1.47603,0.0342069,0.0395861,1.61493

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0396879,0.020385,1.90755,0.115167,2.08278

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0949209
gpu,0.0984039

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00226498,0.0126369,9.01222e-05,0.00501895,0.0401938,0.000109196,0.0603139
gpu,0.0024081,0.0126405,9.1456e-05,0.00502106,0.0401971,8.8064e-05,0.0604463

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.000982046,0.0349939,0.00467587,2.00272e-05,0.0117741,0.00613284,0.0585787
gpu,0.00109664,0.0351451,0.00467779,2.1088e-05,0.0125842,0.00613667,0.0596615

cpu encode:Debug/Lena2056.bmp
color conversion,DCT,zig_quantize,huffman,total
0.071523,1.48569,0.0349212,0.0400429,1.63218

cpu decode:Debug/Lena2056.bmp
allocation,huffman,zig_quantize,Inv-DCT,color conversion,total
0,0.0396051,0.020612,1.90844,0.115279,2.08394

gpu preprocess:Debug/Lena2056.bmp
,total
cpu,0.0961308
gpu,0.0988379

gpu encode:Debug/Lena2056.bmp
,transfer memory,color conversion,DCT,zig_quantize,huffman,transfer memory,total
cpu,0.00227404,0.0122211,9.01222e-05,0.00479913,0.0397508,0.000141144,0.0592763
gpu,0.00234976,0.0131026,9.1488e-05,0.00487123,0.0397599,0.000120992,0.060296

gpu decode:Debug/Lena2056.bmp
,allocation,huffman,zig_quantize,Inv-DCT,color conversion,transfer memory,total
cpu,0.00209594,0.036164,0.00430083,3.21865e-05,0.011492,0.00573516,0.0598202
gpu,0.00209395,0.0363071,0.00429248,3.2544e-05,0.0117642,0.00573814,0.0602284

cpu encode:Debug/Lena2056.bmp
